Filename,Radius
WIN_20230726_11_24_29_Pro.jpg,96.19742643543658
WIN_20230726_11_24_30_Pro.jpg,95.92370444775088
WIN_20230726_11_24_31_Pro (2).jpg,96.4419839560018
WIN_20230726_11_24_31_Pro.jpg,95.66314158179222
WIN_20230726_11_24_32_Pro (2).jpg,95.69635269365921
WIN_20230726_11_24_32_Pro.jpg,96.57907517948627
WIN_20230726_11_24_33_Pro (2).jpg,96.19611620524674
WIN_20230726_11_24_33_Pro.jpg,96.00557824814251
WIN_20230726_11_24_34_Pro (2).jpg,95.33413753231652
WIN_20230726_11_24_34_Pro.jpg,96.13951309495997
