Filename,Radius
WIN_20230726_11_26_40_Pro.jpg,96.1101065314271
WIN_20230726_11_26_41_Pro (2).jpg,96.09941249959745
WIN_20230726_11_26_41_Pro.jpg,96.17187650844659
WIN_20230726_11_26_42_Pro (2).jpg,96.54219850445774
WIN_20230726_11_26_42_Pro.jpg,96.25499765159758
WIN_20230726_11_26_43_Pro.jpg,96.62221681277464
WIN_20230726_11_26_44_Pro (2).jpg,96.17561151421148
WIN_20230726_11_26_44_Pro.jpg,96.29386038705229
WIN_20230726_11_27_03_Pro.jpg,96.24259149377968
WIN_20230726_11_27_04_Pro.jpg,96.28122830086869
