Filename,Radius,radius,error,average_radius,mean_err,std_dev
WIN_20230621_15_27_06_Pro.jpg,63.52346783,70,6.47653217,63.3505426,6.649457397,0.49884533
WIN_20230621_15_27_07_Pro.jpg,63.30563655,70,6.694363453,,,
WIN_20230621_15_27_08_Pro.jpg,63.9966521,70,6.003347902,,,
WIN_20230621_15_27_10_Pro.jpg,63.34656613,70,6.653433874,,,
WIN_20230621_15_27_11_Pro (2).jpg,63.83703339,70,6.162966607,,,
WIN_20230621_15_27_11_Pro.jpg,62.39950318,70,7.600496816,,,
WIN_20230621_15_27_12_Pro.jpg,63.807419,70,6.192581,,,
WIN_20230621_15_27_13_Pro (2).jpg,63.24284772,70,6.757152282,,,
WIN_20230621_15_27_13_Pro.jpg,62.69575753,70,7.304242469,,,
