Filename,Radius,radius,error,avg_radius,mean_err,std_dev
WIN_20230621_16_43_24_Pro.jpg,24.71889066,30,5.281109343,24.72775589,5.272244106,0.064133258
WIN_20230621_16_43_25_Pro.jpg,24.71889066,30,5.281109343,,,
WIN_20230621_16_43_26_Pro (2).jpg,24.71889066,30,5.281109343,,,
WIN_20230621_16_43_26_Pro.jpg,24.71889066,30,5.281109343,,,
WIN_20230621_16_43_27_Pro.jpg,24.80047153,30,5.199528468,,,
WIN_20230621_16_43_28_Pro.jpg,24.77952261,30,5.220477388,,,
WIN_20230621_16_43_59_Pro.jpg,24.80047153,30,5.199528468,,,
WIN_20230621_16_44_00_Pro.jpg,24.57488408,30,5.425115917,,,
WIN_20230621_16_44_06_Pro.jpg,24.71889066,30,5.281109343,,,
